Deal Announce Date,Previous Year,Acquirer Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Market_Cap_AD_mil,ROA_percent,Acquirer_GHG_Emissions,Deal Status
2016-05-04,2015,VIASP,Via Renewables Inc,Provider Power LLC,,28.0,,,,,,,2.83,,Completed
2016-05-04,2015,TDY,Teledyne Technologies Inc,Universal Systems Ltd,,,,22-04-2016,92.0,16-05-2016,94.79,4307.4,1.4,,Completed
2016-05-03,2015,FPE3D.XC,FUCHS SE,White Oils & Food Machinery Lubricants Business,Chevron Corp,,,22-04-2016,31.35,13-05-2016,29.66,1953.48,3.09,,Completed
2016-05-02,2015,EQT,EQT Corp,Statoil gas production assets,Equinor ASA,407.0,,21-04-2016,33.8,12-05-2016,35.71,20896.26,1.05,274827.99186842,Completed
2016-05-02,2015,SES.TO,Secure Waste Infrastructure Co,Petrolama Energy Canada Inc,,42.71,,21-04-2016,7.11,12-05-2016,6.27,1491.16,1.49,,Completed
2016-05-02,2015,DUK,Duke Energy Corp,6 North Carolina Solar Projects,Community Energy Solar LLC,,,21-04-2016,52.51,12-05-2016,55.77,42156.65,0.65,109613737.1,Completed
2016-05-02,2015,EXC,Exelon Corp,Integrated Demand Resources Business,Johnson Controls Inc,,,21-04-2016,17.34,12-05-2016,18.6,18338.08,0.6,7677225.796,Completed
2016-04-29,2015,DNOW,DNOW Inc,"Power Service Inc/WY,Industrial Tool & Repair Inc",,,,18-04-2016,17.43,09-05-2016,16.92,1908.71,1.42,71882.98705,Completed
2016-04-28,2015,FET,Forum Energy Technologies Inc,Wholesale completion packer business,Tejas Holdings,,,15-04-2016,281.8,09-05-2016,310.8,3780.92,-1.52,,Completed
2016-04-27,2015,SU,Suncor Energy Inc,Syncrude Canada Ltd,Murphy Oil Corp,741.54,,15-04-2016,20.44,09-05-2016,18.74,25927.14,0.91,9604343.930200001,Completed
2016-04-26,2015,SR,Spire Inc,Spire EnergySouth Inc,Sempra,390.0,,15-04-2016,48.65,06-05-2016,46.88,2722.21,0.72,,Completed
2016-04-25,2015,AMID,American Midstream Partners LP,"Delta House,Tri-State Wilprise NGL & Destin Pipeline",ArcLight Capital Partners LLC,225.0,,,,,,,,,Completed
2016-04-25,2015,AMID,American Midstream Partners LP,"Delta House,Tri-State Wilprise NGL & Destin Pipeline",ArcLight Capital Partners LLC,225.0,,,,,,,,,Completed
2016-04-25,2015,AMID,American Midstream Partners LP,Gulf of Mexico Pipelines,Chevron Corp,2.7,,,,,,,,,Completed
2016-04-25,2015,AMID,American Midstream Partners LP,Gulf of Mexico Pipelines,Chevron Corp,2.7,,,,,,,,,Completed
2016-04-25,2015,8001.T,ITOCHU Corp,Uoriki Fresh Inc,,1.97,,14-04-2016,1071.92,06-05-2016,1012.41,1566211.03,1.31,,Completed
2016-04-21,2015,MLN.F,Mineral Hill Industries Ltd,Global Environomic Systems Corp,,,,08-04-2016,0.08,02-05-2016,0.08,1.68,-12.73,,Completed
2016-04-20,2015,PF6.DU,Parkland Corp,Propane assets/PKI,101025267 Saskatchewan Ltd,3.8,,,,,,,,,Completed
2016-04-19,2015,NVAC.F,Banpu PCL,Chaffee Corners Join Exploration Agreement operation/Marcellus Shale,,112.0,,08-04-2016,0.0,29-04-2016,0.0,-0.0,-0.56,,Completed
2016-04-15,2015,SUN,Sunoco LP,Convenience store portfolio,Valentine Stores Inc,76.4,,04-04-2016,13.61,25-04-2016,15.05,1905.24,0.72,14512.086290000001,Completed
2016-04-14,2015,FDN.BE,EnerSys,Certain Assets,Enser Corp The/FL,,,01-04-2016,44.24,25-04-2016,47.23,,2.85,,Completed
2016-04-13,2015,SUN,Sunoco LP,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Kolkhorst Petroleum Co,,,01-04-2016,13.82,25-04-2016,15.05,1959.36,0.72,14512.086290000001,Completed
2016-04-13,2015,TDY,Teledyne Technologies Inc,Quantum Data Inc,,,,01-04-2016,88.95,25-04-2016,91.6,4263.84,1.4,,Completed
2016-04-12,2015,XEL,Xcel Energy Inc,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Invenergy Wind Development North America LLC,,,01-04-2016,32.08,22-04-2016,29.87,18011.82,0.66,51570167.38,Completed
2016-04-11,2015,KEL.TO,Kelt Exploration Ltd,Alberta production assets,,14.58,,31-03-2016,3.96,21-04-2016,4.33,765.87,0.64,,Completed
2016-04-08,2015,WG.L,John Wood Group PLC,Ingenious Inc/United States,,,,24-03-2016,504.37,18-04-2016,515.68,347404.03,,,Completed
2016-04-07,2015,TDY,Teledyne Technologies Inc,Frontline Test Equipment Inc,,,,24-03-2016,86.86,18-04-2016,90.54,4080.72,1.4,,Completed
2016-04-06,2015,DUK,Duke Energy Corp,Two solar projects/North Carolina,ET Capital Ltd,,,24-03-2016,54.85,18-04-2016,55.3,42380.94,0.65,109613737.1,Completed
2016-04-05,2015,NGG,National Grid PLC,Certain Assets,Entergy Corp,0.44,,24-03-2016,44.72,15-04-2016,45.41,43681.59,,,Completed
2016-04-04,2015,FCGD,First Colombia Gold Corp,Singa Energy Solutions LLC,,,,24-03-2016,0.0,14-04-2016,0.0,0.98,,,Completed
2016-03-30,2015,EPAC,Enerpac Tool Group Corp,FourQuest MENAC,FourQuest Energy Inc,64.3,,18-03-2016,23.62,11-04-2016,24.14,1315.4,2.8,,Completed
2016-03-24,2015,AMTX,Aemetis Inc,Exclusive rights to patented technology,LanzaTech Inc,,,11-03-2016,0.44,04-04-2016,0.51,27.24,-7.25,,Completed
2016-03-20,2015,600759.SS,Geo-Jade Petroleum Corp,Bankers Petroleum Ltd,,506.53,4.32,09-03-2016,7.82,30-03-2016,7.82,,0.38,,Completed
2016-03-18,2015,MFC,Manulife Financial Corp,475 MW Kings Mountain gas-fired generating plant,Nord-Trondelag Elektrisitetsverk FKF,,,07-03-2016,9.56,28-03-2016,9.69,16741.68,0.17,377899.1068,Completed
2016-03-17,2015,TRP,TC Energy Corp,Columbia Pipeline Group Inc,,12026.25,18.0,04-03-2016,23.04,28-03-2016,23.68,24645.22,0.84,13100004.45,Completed
2016-03-17,2015,PPL.TO,Pembina Pipeline Corp,Midstream assets/Paramount,Paramount Resources Ltd,427.56,,04-03-2016,20.46,28-03-2016,20.6,12483.83,1.59,,Completed
2016-03-15,2015,MPLX,MPLX LP,Inland marine assets,Marathon Petroleum Corp,580.81,,04-03-2016,11.91,28-03-2016,11.86,12638.22,2.93,84332.06001,Completed
2016-03-10,2015,PF6.DU,Parkland Corp,Propane Nord-Ouest Inc,,22.5,,,,,,,,,Completed
2016-03-07,2015,EGDFF,Energold Drilling Corp,Cros-Man Direct Underground Ltd,,2.64,,,,,,,,,Completed
2016-03-02,2015,MKRYF,Manitok Energy Inc,Natural gas assets/Carseland,,3.53,,,,,,,,,Completed
2016-03-01,2015,NIBE-B.ST,Nibe Industrier AB,Heatron Inc,,,,19-02-2016,14.33,11-03-2016,14.48,27228.54,1.96,,Completed
2016-02-26,2015,WTXR,West Texas Resources Inc,TW Lee Unit1/Texas,Two Eagles Resources Inc,0.02,,12-02-2016,0.22,07-03-2016,0.24,6.9,-6.54,,Completed
2016-02-25,2015,ENGI.PA,Engie SA,OpTerra Energy Group Inc,Oaktree Capital Group LLC,,,12-02-2016,7.94,07-03-2016,8.34,20293.47,,,Completed
2016-02-24,2015,ARET,Arete Industries Inc,"Oil & Gas properties/Kansas,Oil & Gas properties/Nebraska",,1.18,,12-02-2016,0.05,07-03-2016,0.11,1.32,,,Completed
2016-02-23,2015,EIX,Edison International,Eneractive Solutions LLC,,,,12-02-2016,43.43,04-03-2016,47.61,17593.13,0.48,2399999.077,Completed
2016-02-23,2015,EIX,Edison International,Eneractive Solutions LLC,,,,12-02-2016,43.43,04-03-2016,47.61,17593.13,0.48,2399999.077,Completed
2016-02-23,2015,EIX,Edison International,Delta Energy Services LLC,,,,12-02-2016,43.43,04-03-2016,47.61,17593.13,0.48,2399999.077,Completed
2016-02-23,2015,EIX,Edison International,Delta Energy Services LLC,,,,12-02-2016,43.43,04-03-2016,47.61,17593.13,0.48,2399999.077,Completed
2016-02-22,2015,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,488.07,7.08,11-02-2016,15.29,03-03-2016,18.23,22048.35,0.91,9604343.930200001,Completed
2016-02-12,2015,YUMAQ,Yuma Energy Inc,Davis Petroleum Corp,"Evercore Capital Partners LP,Bain Capital Credit LP,Red Mountain Capital Partners LLC",,,01-02-2016,66.0,22-02-2016,60.72,116.4,,,Completed
2016-02-11,2015,WFK.BE,World Kinect Corp,Aviation fueling operations,Exxon Mobil Corp,260.0,,29-01-2016,30.75,22-02-2016,36.09,,-1.51,,Completed
2016-02-08,2015,ARGW,Argus Worldwide Corp,Rights of Dynamicon Solar Kinetic System,N1 Technologies Inc,,,28-01-2016,16.78,18-02-2016,5.94,,,,Completed
2016-02-03,2015,CLH,Clean Harbors Inc,Re-refinery facility/Churchill County,Vertex Energy Inc,35.0,,22-01-2016,42.28,16-02-2016,42.94,2358.93,1.14,1057619.725377925,Completed
2016-02-02,2015,TOU.TO,Tourmaline Oil Corp,Interest in the West Edson area of the Alberta Deep Basin,,130.46,,22-01-2016,17.53,12-02-2016,17.15,6483.42,1.75,,Completed
2016-02-02,2015,TWMIF,Tidewater Midstream and Infrastructure Ltd,Deep Basin and central Alberta gas processing facilities assets,AltaGas Ltd,62.34,,,,,,,-0.58,,Completed
2016-02-02,2015,PEG,Public Service Enterprise Group Inc,Martin County solar energy facility/North Carolina,EcoPlexus Inc,40.0,,22-01-2016,29.15,12-02-2016,30.62,15106.39,0.52,16582138.45,Completed
2016-02-02,2015,ZDC.V,Zedcor Inc,Zedcor Oilfield Rentals Ltd,,21.0,,22-01-2016,0.63,12-02-2016,0.49,61.13,0.52,,Completed
2016-02-02,2015,WWPW,Wind Works Power Corp,6.9MW windfarm,,,,22-01-2016,0.02,12-02-2016,0.02,0.77,,,Completed
2016-02-01,2015,D,Dominion Energy Inc,Dominion Energy Questar Corp,,5965.44,9.98,21-01-2016,46.04,11-02-2016,46.52,40193.82,-0.07,30886040.39,Completed
2016-02-01,2015,7BP.F,Bangchak Corp PCL,"BCPG Japan Corp,SunEdison Japan Debt Financing Pte Ltd,SunEdison TK Investor 1 Pte Ltd",SunEdison Inc,79.53,,,,,,,0.01,,Completed
2016-02-01,2015,BBLSQ,Petrolia Energy Corp,Askarii Resources LLC,,0.05,,21-01-2016,0.06,11-02-2016,0.06,9.97,-6.23,,Completed
2016-01-29,2015,8H1.SG,Hydro One Ltd,Hydro One Sault Ste. Marie LP,Brookfield Infrastructure Partners LP,373.0,,,,,,,,,Completed
2016-01-29,2015,CNP,CenterPoint Energy Inc,Continuum Retail Energy Services LLC,Continuum Energy LLC,77.5,,15-01-2016,12.64,08-02-2016,13.47,8512.19,0.57,1454324.0857,Completed
2016-01-28,2015,TAER,Tarsier Ltd,Demansys Energy Inc,,,,15-01-2016,0.58,08-02-2016,0.6,68.83,,,Completed
2016-01-27,2015,ENB,Enbridge Inc,Montney natural gas assets/CA,Murphy Oil Corp,382.68,,15-01-2016,18.57,08-02-2016,20.42,42938.72,0.27,1799858.029,Completed
2016-01-27,2015,MUR,Murphy Oil Corp,Fossil fuel assets/Athabasca Oil Corp,Athabasca Oil Corp,345.69,,15-01-2016,12.36,08-02-2016,13.85,1906.14,0.52,1276170.6354,Completed
2016-01-20,2015,ENSV,Enservco Corp,water management assets,"HII Technologies Inc,WET Oilfield Services LLC",4.0,,08-01-2016,7.88,01-02-2016,6.0,349.1,-20.03,,Completed
2016-01-20,2015,EXC,Exelon Corp,Bluestream Wind Project,Sir Robert McAlpine Ltd,,,08-01-2016,14.32,01-02-2016,15.45,13859.43,0.6,7677225.796,Completed
2016-01-20,2015,8058.T,Mitsubishi Corp,CIMA Energy Ltd,CIMA Energy Holdings LLC,,,08-01-2016,460.21,01-02-2016,460.33,1691814.1,,,Completed
2016-01-20,2015,OAK-PA,Oaktree Capital Group LLC,Solarrus Corp,,,,,,,,,,,Completed
2016-01-18,2015,POR,General Electric Co,2 Midwestern windfarms,Enel Green Power SpA,74.0,,07-01-2016,26.12,28-01-2016,27.72,,0.3,,Completed
2016-01-15,2015,T6UP.F,Altamira Gold Corp,Alta Floresta Gold Ltd,,,,04-01-2016,0.53,25-01-2016,0.39,133.55,-1.48,,Completed
2016-01-11,2015,ED,Consolidated Edison Inc,OCI Solar San Antonio 7 LLC,OCI Holdings Co Ltd,0.19,,31-12-2015,45.97,21-01-2016,48.42,16444.8,0.44,3195105.854,Completed
2016-01-07,2015,WQ6.MU,Condor Energies Inc,Marsa Energy Inc,,2.79,,23-12-2015,0.42,18-01-2016,0.42,,1.07,,Completed
2016-01-06,2015,HON,Honeywell International Inc,UOP Russell LLC,,240.0,,24-12-2015,82.38,19-01-2016,76.62,52306.87,1.71,3521053.192,Completed
2016-01-06,2015,CAPL,CrossAmerica Partners LP,31 Franchise Holiday stores/Wisconsin & Minnesota,S/s/g Corp,48.5,,24-12-2015,9.58,19-01-2016,7.4,349.76,1.28,,Completed
2016-01-05,2015,MDU,MDU Resources Group Inc,Thunder Spirit Wind Farm Phase I,ALLETE Inc,200.0,,24-12-2015,4.9,15-01-2016,4.38,993.16,0.78,2205069.255,Completed
2016-01-05,2015,MATR.TO,Mattr Corp,Lake Superior Consulting LLC,,,,24-12-2015,23.87,15-01-2016,23.03,1502.2,0.96,,Completed
2016-01-05,2015,8001.T,ITOCHU Corp,Wild Things LLC,Mission Ready Solutions Inc,,,25-12-2015,1060.75,15-01-2016,969.7,1509165.58,1.31,,Completed
2016-01-04,2015,TWMIF,Tidewater Midstream and Infrastructure Ltd,3 deep cut gas processing facilities,,,,,,,,,-0.58,,Completed
2015-12-31,2014,EIX,Edison International,Altenex LLC,,,,18-12-2015,41.62,11-01-2016,41.63,16030.92,0.48,2399998.429,Completed
2015-12-23,2014,HE,Hawaiian Electric Industries Inc,Hamakua Energy Partners LP,Ares Management Corp,84.5,,11-12-2015,21.01,04-01-2016,21.63,3686.17,-0.59,6072777.477,Completed
2015-12-23,2014,OAO.JO,Oando PLC,Oando Energy Resources Inc,,59.89,6.47,11-12-2015,36.92,04-01-2016,40.62,509688.57,-0.14,,Completed
2015-12-23,2014,GIFI,Gulf Island Fabrication Inc,Leevac Shipyards LLC,,20.0,,11-12-2015,8.88,04-01-2016,10.13,166.72,1.77,,Completed
2015-12-23,2014,Z620.SG,Trillion Energy International Inc,Unnamed Target,Tiway Oil AS,2.1,,,,,,,,,Completed
2015-12-21,2014,HEI,HEICO Corp,Robertson Fuel Systems LLC,American Securities LLC,255.0,,10-12-2015,25.35,31-12-2015,27.46,1406.5,1.84,55351235.58,Completed
2015-12-21,2014,WG.L,John Wood Group PLC,Kelchner Inc,,,,10-12-2015,479.11,31-12-2015,507.27,334508.96,,,Completed
2015-12-18,2014,BP,BP PLC,San Juan Basin assets,Devon Energy Corp,,,07-12-2015,18.19,28-12-2015,18.45,45810.81,-0.69,,Completed
2015-12-17,2014,DNOW,DNOW Inc,Updike Supply Co,,,,04-12-2015,18.2,28-12-2015,15.68,1697.33,1.42,97738.82833,Completed
2015-12-11,2014,EQNR,Equinor ASA,Eagle Ford basin,Repsol SA,,,30-11-2015,9.02,21-12-2015,7.87,22149.31,1.69,16378832.41,Completed
2015-12-10,2014,CEU.TO,CES Energy Solutions Corp,Sialco Materials Ltd,,,,27-11-2015,3.95,21-12-2015,3.24,799.91,3.16,,Completed
2015-12-08,2014,KEMIRA.HE,Kemira Oyj,Polymer Services LLC,,,,27-11-2015,7.61,18-12-2015,7.18,1130.04,1.42,,Completed
2015-12-07,2014,DVN,Devon Energy Corp,"80 thousand net acres/Anadarko Basin,253 thousand net acres/Powder River Basin","Felix Energy LLC,Unknown Seller",2500.0,,25-11-2015,32.59,17-12-2015,20.71,16774.14,2.1,5937485.923,Completed
2015-12-07,2014,VWS.CO,Vestas Wind Systems A/S,UpWind Solutions Inc,,60.0,,26-11-2015,80.8,17-12-2015,87.8,84414.71,2.43,,Completed
2015-12-07,2014,PRVL.XC,Porvair PLC,TEM's goodwill business & trading assets,Tem Filter Co,,,,,,,,,,Completed
2015-12-07,2014,PTRC,Petro River Oil Corp,Horizon I Investments LLC,,,,25-11-2015,2.04,17-12-2015,1.82,33.12,,,Completed
2015-12-04,2014,D5LA.F,Hotel Fast SSE AB,8 Wattenberg horizontal wells,PEDEVCO Corp,,,,,,,,-1.78,,Completed
2015-12-03,2014,WG.L,John Wood Group PLC,Infinity Construction Services LP,,150.0,,20-11-2015,464.62,14-12-2015,466.69,318281.75,,,Completed
2015-12-02,2014,SNPW,Sun Pacific Holding Corp,Exo: Exo Inc,,1.36,,,,,,89863.02,-892.21,,Completed
2015-11-30,2014,BIP,"Brookfield Infrastructure Partners LP,Kinder Morgan Inc",Natural Gas Pipeline Co of America LLC,Myria Holdings Inc,242.0,,19-11-2015,11.3,10-12-2015,10.43,5261.3,0.0,,Completed
2015-11-30,2014,TKECY,"Tokyo Electric Power Co Holdings Inc,Ares Management LLC (Fund: United States Power Fund III LP)",St Joseph Energy Center,,,,19-11-2015,6.35,10-12-2015,6.35,7561.82,-0.57,,Completed
2015-11-26,2014,MATR.TO,Mattr Corp,Tubular inspection & management,AECOM,26.71,,13-11-2015,23.66,07-12-2015,23.0,1578.66,0.96,,Completed
2015-11-25,2014,VSSYW,Versus Systems Inc,Versus LLC,,,,,,,,,-42.56,,Completed
2015-11-19,2014,EEENF,88 Energy Ltd,Icewine acreage/Alaska,,4.74,,,,,,,,,Completed
2015-11-17,2014,ALE,ALLETE Inc,A&W Technologies Inc,,9.0,,06-11-2015,34.96,27-11-2015,36.04,2086.98,0.75,8840069.805,Completed
2015-11-16,2014,SUN,Sunoco LP,"Sunoco LLC,Legacy Sunoco retail business/",ETP Legacy LP,2397.5,,05-11-2015,14.73,27-11-2015,15.74,1985.16,0.72,14686.52745,Completed
2015-11-16,2014,D,Dominion Energy Inc,80 MW Solar Facility,Iberdrola SA,,,05-11-2015,46.77,27-11-2015,45.28,39294.39,-0.07,31810838.45,Completed
2015-11-12,2014,GTE,Gran Tierra Energy Inc,Petroamerica Oil Corp,,85.77,,30-10-2015,24.0,23-11-2015,22.9,857.74,-2.07,144948.1306,Completed
2015-11-12,2014,KCG.MU,Trailbreaker Resources Ltd,Petro One Energy Corp,,0.15,,,,,,,,,Completed
2015-11-11,2014,TRMB,Trimble Inc,Telog Instruments Inc,,,,30-10-2015,22.75,23-11-2015,22.58,5520.49,0.41,37684.01463,Completed
2015-11-09,2014,PNE.TO,Pine Cliff Energy Ltd,Natural Gas Assets Viking Area,,139.32,,29-10-2015,0.88,19-11-2015,0.89,321.27,-1.57,,Completed
2015-11-06,2014,SPWRQ,SunPower Corp,Solaire Generation Inc,,,,26-10-2015,16.19,16-11-2015,15.7,3301.97,,,Completed
2015-11-05,2014,BNRD.XC,Brenntag SE,JAM Distributing Co LLC,Ridgemont Partners Management LLC,440.0,,23-10-2015,44.59,16-11-2015,40.58,5970.3,1.06,,Completed
2015-11-04,2014,SD,SandRidge Energy Inc,Niobrara Shale Oil Assets,EE3 LLC,190.0,,,,,,,4.51,380822.649,Completed
2015-11-03,2014,TRGP,Targa Resources Corp,Targa Resources Partners LP,,11378.48,11.2,23-10-2015,36.05,13-11-2015,25.9,6933.72,1.54,,Completed
2015-11-02,2014,GPRE,Green Plains Inc,Hereford Renewable Energy LLC,Murphy USA Inc,94.0,,22-10-2015,17.92,12-11-2015,17.87,1225.84,-3.08,,Completed
2015-10-29,2014,YAR.OL,Yara International ASA,Chemical Holdings Pty Ltd,Apache Corp,391.0,,16-10-2015,197.85,09-11-2015,219.93,55505.09,-1.93,,Completed
2015-10-29,2014,PF6.DU,Parkland Corp,Uhlich Enterprises Inc,,,,,,,,,,,Completed
2015-10-29,2014,CAVR,CAVU Resources Inc,Resourcing Edge Inc,,,,16-10-2015,0.0,09-11-2015,0.0,0.29,,,Completed
2015-10-26,2014,DUK,Duke Energy Corp,Piedmont Natural Gas Co Inc,,6536.09,13.88,15-10-2015,49.4,05-11-2015,48.04,37717.24,0.65,126000000.5,Completed
2015-10-23,2014,IMRFF,iMetal Resources Inc,Mineral properties in Quebec,Skyworld Overseas Holdings Ltd,0.02,,,,,,,-2.53,,Completed
2015-10-23,2014,TGC0.F,TGS ASA,Digital Petrodata LLC,,,,,,,,,0.94,,Completed
2015-10-22,2014,DUK,Duke Energy Corp,Phoenix Energy Technologies Inc,"Bluff Point Associates Corp,Five Peaks Capital Management",,,09-10-2015,48.58,02-11-2015,48.53,39184.18,0.65,126000000.5,Completed
2015-10-15,2014,SEPJY,Spectris PLC,Spectraseis Inc,,,,02-10-2015,13.12,26-10-2015,13.23,2615.69,,,Completed
2015-10-14,2014,ATD.TO,Alimentation Couche-Tard Inc,Texas Star Investments Inc,LTL Holdings Ltd LLP,,,02-10-2015,28.85,26-10-2015,28.93,27187.39,1.91,,Completed
2015-10-14,2014,ENGI.PA,Engie SA,Retroficiency Inc,Point Judith Management Co LLC,,,02-10-2015,8.07,26-10-2015,9.58,21678.11,,,Completed
2015-10-13,2014,PKY1.SG,ORLEN SA,Kicking Horse Energy Inc,,259.99,32.76,,,,,,,,Completed
2015-10-13,2014,PKY1.SG,ORLEN SA,Kicking Horse Energy Inc,,259.99,32.76,,,,,,,,Completed
2015-10-13,2014,PKY1.SG,ORLEN SA,FX Energy Inc,,94.7,,,,,,,,,Completed
2015-10-13,2014,PKY1.SG,ORLEN SA,FX Energy Inc,,94.7,,,,,,,,,Completed
2015-10-12,2014,USDP,USD Partners LP,Casper Crude to Rail LLC,"Stonepeak Partners LP,Cogent Energy Solutions LLC,Granite Peak Industries Cos",225.0,,01-10-2015,3.62,22-10-2015,3.82,129.47,-2.68,1208.194481,Completed
2015-10-09,2014,POR,General Electric Co,Blade Dynamics Ltd,,,,28-09-2015,26.25,19-10-2015,27.76,2949.69,0.3,,Completed
2015-10-08,2014,TRP,TC Energy Corp,Ravenswood/Ironwood/Ocean State Power and Kibby Wind,Talen Energy Corp,657.0,,25-09-2015,20.17,19-10-2015,20.97,22550.65,0.84,12600000.69,Completed
2015-10-05,2014,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,4809.92,11.8,24-09-2015,18.59,15-10-2015,20.55,23509.02,0.91,9526346.23521,Completed
2015-10-05,2014,XIFR,XPLR Infrastructure LP,Jericho Wind Energy Center/ON,NextEra Energy Resources LLC,504.0,,24-09-2015,13.93,15-10-2015,15.13,1357.08,-0.56,1882.15441,Completed
2015-10-05,2014,SD,SandRidge Energy Inc,Pinon Gathering Co LLC,EIG Global Energy Partners LLC,126.0,,,,,,,4.51,380822.649,Completed
2015-10-02,2014,CSIQ,Canadian Solar Inc,3 operating solar projects,KKR Group Co Inc,204.52,,21-09-2015,19.04,12-10-2015,20.64,1242.1,-0.1,,Completed
2015-10-02,2014,PKIUF,Parkland Corp,2 Service Stations/ND,,0.01,,21-09-2015,12.97,12-10-2015,13.7,2239.45,0.66,,Completed
2015-10-01,2014,MTL.TO,Mullen Group Ltd,Courtesy Freight Systems Ltd,,8.89,,18-09-2015,11.5,13-10-2015,12.24,1008.54,0.81,,Completed
2015-10-01,2014,SUN,Sunoco LP,Hawaii assets of MFM Inc,MFM Inc,,,18-09-2015,14.41,12-10-2015,14.62,1895.73,0.72,14686.52745,Completed
2015-09-30,2014,PBF,PBF Energy Inc,Torrance Refinery & Related Logistics Assets,Exxon Mobil Corp,537.5,,18-09-2015,20.78,12-10-2015,25.84,2525.47,-2.28,,Completed
2015-09-30,2014,BLK,BlackRock Inc,Longhorn Wind Project LLC,Electricite de France SA,,,18-09-2015,244.24,12-10-2015,249.61,36519.16,1.2,6093.509393,Completed
2015-09-28,2014,BGM,BG Group Ltd,"Block El1123,Block EL1126,Block EL1125",Repsol SA,,,,,,,,,,Completed
2015-09-27,2014,AFSIA,AmTrust Financial Services Inc,Republic Cos Inc,"Delek Group Ltd,Republic Insurance Holdings LLC",218.0,,16-09-2015,15.18,07-10-2015,14.96,,,,Completed
2015-09-25,2014,AEU.HA,Prysmian SpA,Gulf Coast Downhole Technologies LLC,,45.0,,,,,,,,,Completed
2015-09-23,2014,I93.SG,Indorama Ventures PCL,Ethane cracker,Occidental Petroleum Corp,,,,,,,,,,Completed
2015-09-22,2014,000027.SZ,Shenzhen Energy Group Co Ltd,CPT Wyndham Holdings Ltd,"Unnamed Buyer,NewQuest Capital Advisors Ltd (Fund: NewQuest Asia Fund I LP),Tsing Capital (Fund: China Environment Fund III),NewQuest Capital Advisors Ltd (Fund: NewQuest Asia Fund II LP),Junya Investment HK Ltd,Asia Pacific Energy Investment Ltd",542.6,,11-09-2015,7.07,08-10-2015,6.58,31946.47,0.23,,Completed
2015-09-21,2014,ALA.TO,AltaGas Ltd,GWF Energy Holdings LLC,Highstar Capital LP,642.0,,10-09-2015,21.0,01-10-2015,19.58,6296.99,0.06,,Completed
2015-09-18,2014,AM,Antero Midstream Partners LP,Integrated water business,Antero Resources Corp,1050.0,,,,,,,1.93,39718.51795,Completed
2015-09-18,2014,CWEN,Clearway Energy Inc,EME wind portfolio,NRG Energy Inc,355.0,,04-09-2015,9.45,28-09-2015,7.31,786.13,0.02,,Completed
2015-09-18,2014,NEE,NextEra Energy Inc,Wind Development Assets,Hale Community Energy LLC,,,04-09-2015,18.59,28-09-2015,19.16,39312.5,0.63,47752192.17,Completed
2015-09-17,2014,ED,Consolidated Edison Inc,350 MW AC Panoche Valley Solar Farm,CalCEF Clean Energy Fund,,,04-09-2015,43.08,28-09-2015,46.59,15830.43,0.44,3155617.468,Completed
2015-09-15,2014,CJ.TO,Cardinal Energy Ltd,Light oil assets/Slave Lake/Alberta,,142.5,,04-09-2015,5.31,25-09-2015,5.12,799.71,2.01,,Completed
2015-09-15,2014,CANN,Trees Corp,Chiefton Supply Co LLC,,,,04-09-2015,0.92,25-09-2015,1.02,127.23,-2.41,,Completed
2015-09-04,2014,EMA.TO,Emera Inc,TECO Energy Inc,,10361.49,11.6,24-08-2015,26.34,14-09-2015,25.98,8169.12,0.4,,Completed
2015-09-03,2014,PTCO,PetroGas Co,Callahan Oil Field/Texas,,0.38,,,,,,,,,Completed
