Announce Date,Announce_Date_DT,Reference_Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,status,ticker,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Percent_Return
08-10-2015,08-10-2015,08-10-2014,2014,TRP,TC Energy Corp,Ravenswood/Ironwood/Ocean State Power and Kibby Wind,Talen Energy Corp,657.0,,Completed,12600000.69,10185.0,1237.1134698085418,Green,Brown,Success,TRP,25-09-2015,20.17,19-10-2015,20.97,3.94
05-10-2015,05-10-2015,05-10-2014,2014,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,4809.92,11.8,Completed,9526346.235,39862.0,238.98314773995284,Brown,Brown,Success,SU,24-09-2015,18.59,15-10-2015,20.55,10.55
05-10-2015,05-10-2015,05-10-2014,2014,XIFR,XPLR Infrastructure LP,Jericho Wind Energy Center/ON,NextEra Energy Resources LLC,504.0,,Completed,1882.15441,356.0,5.286950589887641,Green,Green,Success,XIFR,24-09-2015,13.93,15-10-2015,15.13,8.63
01-10-2015,01-10-2015,01-10-2014,2014,SUN,Sunoco LP,Hawaii assets of MFM Inc,MFM Inc,,,Completed,21644.0041,10317.548,2.0977856463570603,Neutral,Green,Success,SUN,18-09-2015,14.41,12-10-2015,14.62,1.44
30-09-2015,30-09-2015,30-09-2014,2014,BLK,BlackRock Inc,Longhorn Wind Project LLC,Electricite de France SA,,,Completed,6093.509393,11081.0,0.5499060908762747,Green,Green,Success,BLK,18-09-2015,242.91,12-10-2015,248.25,2.2
18-09-2015,18-09-2015,18-09-2014,2014,NEE,NextEra Energy Inc,Wind Development Assets,Hale Community Energy LLC,,,Completed,47752192.17,17021.0,2805.4868791492863,Green,Brown,Success,NEE,04-09-2015,18.59,28-09-2015,19.16,3.1
17-09-2015,17-09-2015,17-09-2014,2014,ED,Consolidated Edison Inc,350 MW AC Panoche Valley Solar Farm,CalCEF Clean Energy Fund,,,Completed,3155617.468,12919.0,244.2617437882189,Green,Brown,Success,ED,04-09-2015,43.08,28-09-2015,46.59,8.15
01-09-2015,01-09-2015,01-09-2014,2014,DUK,Duke Energy Corp,211-MW Mesquite Creek wind farm,,,,Completed,126000000.5,22509.0,5597.760918,Green,Brown,Success,DUK,21-08-2015,51.57,11-09-2015,45.95,-10.91
25-08-2015,25-08-2015,25-08-2014,2014,PEG,Public Service Enterprise Group Inc,Columbia Solar Project,Hanergy Thin Film Power Group Ltd,,,Completed,15460148.51,10886.0,1420.1863411721476,Green,Brown,Success,PEG,14-08-2015,30.5,04-09-2015,27.54,-9.71
18-08-2015,18-08-2015,18-08-2014,2014,SUN,Sunoco LP,Motor fuel distribution business,Alta East Inc,57.0,,Completed,21644.0041,10317.548,2.0977856463570603,Neutral,Green,Success,SUN,07-08-2015,14.37,28-08-2015,15.83,10.14
04-08-2015,04-08-2015,04-08-2014,2014,DNOW,DNOW Inc,Challenger Industries Inc/ND,,,,Completed,97738.82833,4105.0,23.809702394640684,Neutral,Green,Success,DNOW,24-07-2015,18.39,14-08-2015,17.19,-6.53
03-08-2015,03-08-2015,03-08-2014,2014,NEE,NextEra Energy Inc,NET Midstream LLC,,1588.0,,Completed,47752192.17,17021.0,2805.4868791492863,Neutral,Brown,Success,NEE,23-07-2015,19.9,13-08-2015,21.23,6.71
28-07-2015,28-07-2015,28-07-2014,2014,DUK,Duke Energy Corp,20MW Seville I & 30MW Seville II Projects,Kruger Inc,,,Completed,126000000.5,22509.0,5597.760918,Green,Brown,Success,DUK,17-07-2015,48.92,07-08-2015,49.97,2.15
15-07-2015,15-07-2015,15-07-2014,2014,SUN,Sunoco LP,Susser Holdings Corp,ETP Legacy LP,1940.0,12.83,Completed,21644.0041,10317.548,2.0977856463570603,Neutral,Green,Success,SUN,02-07-2015,17.79,27-07-2015,15.38,-13.51
15-07-2015,15-07-2015,15-07-2014,2014,KMI,Kinder Morgan Inc,Elba Liquefaction Co LLC,Shell PLC,200.0,,Completed,2751693.024,16226.0,169.58541994330088,Neutral,Brown,Success,KMI,02-07-2015,22.97,27-07-2015,21.28,-7.39
13-07-2015,13-07-2015,13-07-2014,2014,BKH,Black Hills Corp,Black Hills Gas Holdings LLC,"General Electric Capital Corp,Alinda Capital Partners LLC (Fund: Alinda Infrastructure Fund I LP)",,,Completed,3567900.977,1393.57,2560.259604469097,Brown,Brown,Success,BKH,02-07-2015,32.06,23-07-2015,28.7,-10.46
09-07-2015,09-07-2015,09-07-2014,2014,DUK,Duke Energy Corp,Sumitomo Corp and Duke Energy Mesquite Creek Wind Farm,Sumitomo Corp,,,Completed,126000000.5,22509.0,5597.760918,Green,Brown,Success,DUK,26-06-2015,47.21,20-07-2015,48.72,3.2
08-07-2015,08-07-2015,08-07-2014,2014,SU,Suncor Energy Inc,Poplar Creek cogeneration facilities,TransAlta Corp,,,Completed,9526346.235,39862.0,238.98314773995284,Brown,Brown,Success,SU,26-06-2015,19.9,20-07-2015,18.57,-6.7
02-07-2015,02-07-2015,02-07-2014,2014,VRN,Veren Inc,Coral Hill Energy Ltd,,205.94,,Completed,2025040.878,3355.123,603.5668075358191,Brown,Brown,Success,VRN,19-06-2015,16.32,13-07-2015,13.5,-17.3
30-06-2015,30-06-2015,30-06-2014,2014,DNOW,DNOW Inc,Odessa Pumps & Equipment Inc,,,,Completed,97738.82833,4105.0,23.809702394640684,Neutral,Green,Success,DNOW,19-06-2015,21.73,10-07-2015,19.74,-9.16
30-06-2015,30-06-2015,30-06-2014,2014,PEG,Public Service Enterprise Group Inc,755 MW Keys Energy Center,Ares Management Corp,,,Completed,15460148.51,10886.0,1420.1863411721476,Brown,Brown,Success,PEG,19-06-2015,29.13,10-07-2015,29.33,0.66
29-06-2015,29-06-2015,29-06-2014,2014,BLDP,Ballard Power Systems Inc,Ballard Unmanned Systems Inc,,,,Completed,2369.339492,68.721,34.47766318883602,Green,Brown,Success,BLDP,18-06-2015,2.33,09-07-2015,1.42,-39.06
18-06-2015,18-06-2015,18-06-2014,2014,AWK,American Water Works Co Inc,Keystone Clearwater Solutions LLC,Rex Energy Corp,130.0,,Completed,66422.0797,3011.0,22.05980727333112,Brown,Green,Success,AWK,05-06-2015,42.12,29-06-2015,40.58,-3.66
17-06-2015,17-06-2015,17-06-2014,2014,DUK,Duke Energy Corp,Stellar Energy GP Inc,Soligent Holdings Inc,,,Completed,126000000.5,22509.0,5597.760918,Neutral,Brown,Success,DUK,05-06-2015,48.44,29-06-2015,47.11,-2.75
16-06-2015,16-06-2015,16-06-2014,2014,EXC,Exelon Corp,Demand Response Assets,Demand Response Partners Inc,,,Completed,16786459.26,27429.0,611.9967647380511,Neutral,Brown,Success,EXC,05-06-2015,16.86,26-06-2015,16.2,-3.95
08-06-2015,08-06-2015,08-06-2014,2014,DUK,Duke Energy Corp,Osprey Energy Center,Calpine Corp,,,Completed,126000000.5,22509.0,5597.760918,Brown,Brown,Success,DUK,28-05-2015,50.5,18-06-2015,49.57,-1.86
04-06-2015,04-06-2015,04-06-2014,2014,CVE,Cenovus Energy Inc,North American Terminal Operations/CA,Chemtrade Electrochem Inc,60.12,,Completed,5560377.824,19708.0,282.1381075705297,Neutral,Brown,Success,CVE,22-05-2015,14.63,15-06-2015,13.81,-5.64
26-05-2015,26-05-2015,26-05-2014,2014,VRN,Veren Inc,Legacy Oil + Gas Inc,,1180.72,11.37,Completed,2025040.878,3355.123,603.5668075358191,Brown,Brown,Success,VRN,15-05-2015,18.1,05-06-2015,16.42,-9.3
12-05-2015,12-05-2015,12-05-2014,2014,ED,Consolidated Edison Inc,6 Shovel-ready solar photovoltaic projects,"SolarReserve LLC,GCL Solar Energy Inc",,,Completed,3155617.468,12919.0,244.2617437882189,Green,Brown,Success,ED,01-05-2015,42.76,22-05-2015,42.86,0.22
06-05-2015,06-05-2015,06-05-2014,2014,ALE,ALLETE Inc,Armenia Mountain Wind LLC,AES Corp/The,108.0,,Completed,8840069.805,1136.8,7776.2753386699505,Green,Brown,Success,ALE,24-04-2015,35.24,18-05-2015,33.62,-4.62
05-05-2015,05-05-2015,05-05-2014,2014,DUK,Duke Energy Corp,Sabal Trail Natural Gas Pipeline,,,,Completed,126000000.5,22509.0,5597.760918,Brown,Brown,Success,DUK,24-04-2015,52.25,15-05-2015,50.64,-3.1
28-04-2015,28-04-2015,28-04-2014,2014,XIFR,XPLR Infrastructure LP,"Baldwin Wind LLC,Ashtabula Wind III LLC,FPL Energy Stateline II Inc,Mammoth Plains Wind Project LLC",NextEra Energy Inc,,,Completed,1882.15441,356.0,5.286950589887641,Green,Green,Success,XIFR,17-04-2015,24.98,08-05-2015,26.3,5.28
24-04-2015,24-04-2015,24-04-2014,2014,SRE,Sempra,Black Oak Getty Wind Power Project,Geronimo Energy LLC,,,Completed,6739321.793,11035.0,610.7224098776619,Green,Brown,Success,SRE,13-04-2015,39.47,04-05-2015,39.43,-0.11
16-04-2015,16-04-2015,16-04-2014,2014,ALE,ALLETE Inc,Chanarambie & Viking Wind Farm,Electricite de France SA,47.5,,Completed,8840069.805,1136.8,7776.2753386699505,Green,Brown,Success,ALE,02-04-2015,35.8,27-04-2015,34.98,-2.31
15-04-2015,15-04-2015,15-04-2014,2014,D,Dominion Energy Inc,20-megawatt Solar Facility,Coronal Energy,,,Completed,31810838.45,12436.0,2557.963850916693,Green,Brown,Success,D,02-04-2015,46.79,27-04-2015,47.44,1.38
14-04-2015,14-04-2015,14-04-2014,2014,SUN,Sunoco LP,7 Pico Convenience Stores,,,,Completed,21644.0041,10317.548,2.0977856463570603,Neutral,Green,Success,SUN,02-04-2015,19.97,24-04-2015,20.18,1.03
19-02-2015,19-02-2015,19-02-2014,2014,BLK,BlackRock Inc,Hereford project,,,,Completed,6093.509393,11081.0,0.5499060908762747,Green,Green,Success,BLK,06-02-2015,279.67,02-03-2015,290.47,3.86
09-02-2015,09-02-2015,09-02-2014,2014,DUK,Duke Energy Corp,REC Solar Commercial Corp,,,,Completed,126000000.5,22509.0,5597.760918,Green,Brown,Success,DUK,29-01-2015,58.25,19-02-2015,52.1,-10.56
02-02-2015,02-02-2015,02-02-2014,2014,OII,Oceaneering International Inc,C&C Technologies Inc,,230.0,,Completed,60442.93278,3659.624,16.516159250239916,Neutral,Green,Success,OII,22-01-2015,49.61,12-02-2015,46.27,-6.73
27-01-2015,27-01-2015,27-01-2014,2014,ALE,ALLETE Inc,Kurita America Inc,Excellere Partners,168.0,,Completed,8840069.805,1136.8,7776.2753386699505,Brown,Brown,Success,ALE,16-01-2015,38.9,06-02-2015,37.5,-3.59
21-01-2015,21-01-2015,21-01-2014,2014,KMI,Kinder Morgan Inc,Hiland Partners Holdings LLC,,3000.0,,Completed,2751693.024,16226.0,169.58541994330088,Neutral,Brown,Success,KMI,09-01-2015,24.71,02-02-2015,24.87,0.64
20-01-2015,20-01-2015,20-01-2014,2014,EXC,Exelon Corp,7 CNG natural gas fuel stations,Brigadoon Fuel Inc,,,Completed,16786459.26,27429.0,611.9967647380511,Brown,Brown,Success,EXC,09-01-2015,18.07,30-01-2015,17.85,-1.23
02-01-2015,02-01-2015,02-01-2014,2014,OIS,Oil States International Inc,Montgomery Machine Co Inc,,,,Completed,28623.28743,1819.609,15.730460461560698,Neutral,Green,Success,OIS,22-12-2014,48.7,12-01-2015,42.96,-11.79
29-12-2014,29-12-2014,29-12-2013,2013,TRP,TC Energy Corp,Ontario Solar Facility,Canadian Solar Inc,,,Completed,12195692.04,8797.0,1386.3467136523814,Green,Brown,Success,TRP,18-12-2014,27.82,08-01-2015,27.67,-0.54
22-12-2014,22-12-2014,22-12-2013,2013,PEG,Public Service Enterprise Group Inc,12.9 megawatt solar energy facility,juwi AG,,,Completed,14955609.4,9968.0,1500.3620987158909,Green,Brown,Success,PEG,11-12-2014,28.98,02-01-2015,29.22,0.82
19-12-2014,19-12-2014,19-12-2013,2013,RSG,Republic Services Inc,Trevita LLC,Tervita Corp/Old,417.25,,Completed,15822235.09,8417.2,1879.7504027467564,Neutral,Brown,Success,RSG,08-12-2014,32.45,29-12-2014,33.73,3.94
19-12-2014,19-12-2014,19-12-2013,2013,DUK,Duke Energy Corp,Halifax Solar Project/North Carolina,"ET Solar Group Corp,Geenex LLC",,,Completed,126791343.1,22756.0,5571.776371066972,Green,Brown,Success,DUK,08-12-2014,53.21,29-12-2014,56.6,6.37
18-12-2014,18-12-2014,18-12-2013,2013,ALE,ALLETE Inc,Storm Lake 1/Iowa,NRG Energy Inc,,,Completed,8798028.242,1018.4,8639.069365671643,Neutral,Brown,Success,ALE,05-12-2014,35.37,29-12-2014,39.27,11.02
16-12-2014,16-12-2014,16-12-2013,2013,D,Dominion Energy Inc,Dominion Energy Carolina Gas Transmission LLC,SCANA Corp,492.9,,Completed,35070830.36,13120.0,2673.0815823170733,Brown,Brown,Success,D,05-12-2014,46.75,26-12-2014,51.37,9.88
09-12-2014,09-12-2014,09-12-2013,2013,ETR,Entergy Corp,Union Power Station/El Dorado,Entegra Power Group LLC,948.0,,Completed,34214241.06,11390.947,3003.634470426384,Brown,Brown,Success,ETR,28-11-2014,22.76,19-12-2014,24.15,6.11
28-11-2014,28-11-2014,28-11-2013,2013,ENB,Enbridge Inc,Portfolio of two wind farms/US,E.ON SE,300.0,,Completed,2705757.297,32918.0,82.19689219,Green,Brown,Success,ENB,17-11-2014,26.74,08-12-2014,29.02,8.53
21-11-2014,21-11-2014,21-11-2013,2013,PWR,Quanta Services Inc,Banister Pipelines Constructors Corp,,,,Completed,164385.8061,6411.577,25.638903829744223,Neutral,Brown,Success,PWR,10-11-2014,33.19,01-12-2014,27.99,-15.68
12-11-2014,12-11-2014,12-11-2013,2013,JLL,Jones Lang LaSalle Inc,Cresa Portland LLC,,,,Completed,12995.13147,4461.591,2.9126675820351977,Neutral,Green,Success,JLL,31-10-2014,131.46,24-11-2014,140.25,6.69
11-11-2014,11-11-2014,11-11-2013,2013,DTE,DTE Energy Co,Renaissance power plant,LS Power Development LLC,240.0,,Completed,18428131.71,9661.0,1907.476628651278,Brown,Brown,Success,DTE,31-10-2014,49.24,21-11-2014,48.33,-1.84
03-11-2014,03-11-2014,03-11-2013,2013,FCN,FTI Consulting Inc,Platt Sparks & Associates Consulting Petroleum Engineers Inc,,,,Completed,13108.72802,1652.432,7.932990900684567,Brown,Green,Success,FCN,23-10-2014,37.06,13-11-2014,41.09,10.87
30-10-2014,30-10-2014,30-10-2013,2013,SM,SM Energy Co,Oil and gas properties in Rocky Mountain,,134.1,,Completed,325150.71404999995,2265.4,143.52905184514873,Brown,Brown,Success,SM,17-10-2014,54.38,10-11-2014,48.56,-10.71
14-10-2014,14-10-2014,14-10-2013,2013,BKH,Black Hills Corp,Energy West Wyoming Inc,Gas Natural Inc,17.0,,Completed,3811578.543,1275.852,2987.477029467368,Brown,Brown,Success,BKH,03-10-2014,33.56,24-10-2014,35.97,7.19
06-10-2014,06-10-2014,06-10-2013,2013,NRP,Natural Resource Partners LP,Non operated working interests in Williston Basin,GBK Corp,339.0,,Completed,991.6967672,323.931,3.0614444656423743,Brown,Green,Success,NRP,25-09-2014,56.42,16-10-2014,51.14,-9.36
06-10-2014,06-10-2014,06-10-2013,2013,SPB,Spectrum Brands Holdings Inc,Compass Production Partners LP,EXCO Resources Inc,118.75,,Completed,85102.72442,5543.4,15.352080748277231,Brown,Green,Success,SPB,25-09-2014,68.36,16-10-2014,65.12,-4.74
03-10-2014,03-10-2014,03-10-2013,2013,TRP,TC Energy Corp,Solar power facilities/CA,Canadian Solar Inc,,,Completed,12195692.04,8797.0,1386.3467136523814,Green,Brown,Success,TRP,22-09-2014,32.3,13-10-2014,27.27,-15.57
02-10-2014,02-10-2014,02-10-2013,2013,DOV,Dover Corp,Accelerated Cos LLC,"Private Investor,White Deer Management LLC (Fund: White Deer Energy LP)",430.0,,Completed,123446.9427,7155.096,17.253009980578877,Brown,Green,Success,DOV,19-09-2014,56.89,13-10-2014,48.29,-15.12
02-10-2014,02-10-2014,02-10-2013,2013,NRG,NRG Energy Inc,Pure Energies Group Inc,"NGEN Partners LLC (Fund: NGEN III LP),New Enterprise Associates LLC",,,Completed,76720999.06,11295.0,6792.474463036742,Green,Brown,Success,NRG,19-09-2014,24.55,13-10-2014,22.88,-6.78
30-09-2014,30-09-2014,30-09-2013,2013,FCX,Freeport-McMoRan Inc,Blocks 940 941 984 & 985,Anadarko Petroleum Corp,500.0,,Completed,5859809.537,20921.0,280.0922296735337,Neutral,Brown,Success,FCX,19-09-2014,30.02,10-10-2014,27.3,-9.07
30-09-2014,30-09-2014,30-09-2013,2013,CTRA,Coterra Energy Inc,Constitution Pipeline Co LLC,,26.6,,Completed,479063.0631,1746.278,274.3337905533941,Neutral,Brown,Success,CTRA,19-09-2014,24.52,10-10-2014,21.82,-11.01
29-09-2014,29-09-2014,29-09-2013,2013,OVV,Ovintiv Inc,Athlon Energy Inc,,6843.19,28.44,Completed,4788382.212,5858.0,817.4090495049505,Brown,Brown,Success,OVV,18-09-2014,88.48,09-10-2014,80.18,-9.38
25-09-2014,25-09-2014,25-09-2013,2013,SUN,Sunoco LP,Mid-Atlantic Convenience Stores LLC,ETP Legacy LP,770.77,,Completed,26463.37845,4492.579,5.890464797614022,Neutral,Green,Success,SUN,12-09-2014,20.29,06-10-2014,21.2,4.47
25-09-2014,25-09-2014,25-09-2013,2013,SUN,Sunoco LP,Aloha Petroleum Ltd,,240.0,,Completed,26463.37845,4492.579,5.890464797614022,Brown,Green,Success,SUN,12-09-2014,20.29,06-10-2014,21.2,4.47
24-09-2014,24-09-2014,24-09-2013,2013,ENB,Enbridge Inc,Lac Alfred Wind Project,Electricite de France SA,297.92,,Completed,2705757.297,32918.0,82.19689219,Green,Brown,Success,ENB,12-09-2014,29.25,06-10-2014,27.63,-5.53
24-09-2014,24-09-2014,24-09-2013,2013,CTRA,Coterra Energy Inc,Eagle Ford Shale asset,,210.0,,Completed,479063.0631,1746.278,274.3337905533941,Brown,Brown,Success,CTRA,12-09-2014,24.55,06-10-2014,23.23,-5.36
19-09-2014,19-09-2014,19-09-2013,2013,PTEN,Patterson-UTI Energy Inc,Texas based pressure pumping assets,,,,Completed,287864.7455,2716.034,105.98716566140187,Neutral,Brown,Success,PTEN,08-09-2014,27.21,29-09-2014,27.68,1.75
18-09-2014,18-09-2014,18-09-2013,2013,JEF,Jefferies Financial Group Inc,Eagle Ford Shale oil & gas leases,,,,Completed,309377.849,10261.227,30.15018077272825,Brown,Brown,Success,JEF,05-09-2014,18.36,29-09-2014,16.85,-8.27
15-09-2014,15-09-2014,15-09-2013,2013,D,Dominion Energy Inc,Cottonwood & Catalina solar projects,Electricite de France SA,,,Completed,35070830.36,13120.0,2673.0815823170733,Green,Brown,Success,D,04-09-2014,45.16,25-09-2014,43.47,-3.76
03-09-2014,03-09-2014,03-09-2013,2013,ECL,Ecolab Inc,Chemical service business/AKJ,AKJ Industries Inc,,,Completed,4549886.94,13253.4,343.29960164561544,Neutral,Brown,Success,ECL,22-08-2014,100.94,15-09-2014,102.45,1.5
02-09-2014,02-09-2014,02-09-2013,2013,VRN,Veren Inc,Certain oil & gas assets in southeast Saskatchewan,Lightstream Resources Ltd,300.32,,Completed,1402277.436,2791.337,502.3676596555701,Brown,Brown,Success,VRN,22-08-2014,28.64,12-09-2014,26.58,-7.18
25-08-2014,25-08-2014,25-08-2013,2013,LMT,Lockheed Martin Corp,Sun Catalytix Corp,"Tata Group,Polaris Venture Partners LP (Fund: Polaris Venture Partners V LP)",,,Completed,241147.17,45358.0,5.316530049825831,Green,Green,Success,LMT,14-08-2014,126.72,04-09-2014,130.35,2.86
18-08-2014,18-08-2014,18-08-2013,2013,TT,Trane Technologies PLC,Centrifugal Compression business,Cameron International Corp,850.0,,Completed,575832.1746,12350.5,46.62419939273714,Neutral,Brown,Success,TT,07-08-2014,38.19,28-08-2014,39.25,2.77
14-08-2014,14-08-2014,14-08-2013,2013,NRG,NRG Energy Inc,Goal Zero LLC,Mercato Partners LLC,,,Completed,76720999.06,11295.0,6792.474463036742,Green,Brown,Success,NRG,01-08-2014,24.14,25-08-2014,23.35,-3.25
31-07-2014,31-07-2014,31-07-2013,2013,PEG,Enterprise Group Inc,Westar Oilfield Rentals Inc,,12.39,,Completed,14955609.4,9968.0,1500.3620987158909,Brown,Brown,Success,PEG,18-07-2014,25.44,11-08-2014,24.3,-4.46
30-07-2014,30-07-2014,30-07-2013,2013,VRN,Veren Inc,Certain Assets,,90.83,,Completed,1402277.436,2791.337,502.3676596555701,Neutral,Brown,Success,VRN,18-07-2014,28.54,11-08-2014,28.5,-0.17
30-07-2014,30-07-2014,30-07-2013,2013,EXC,Exelon Corp,Constellation Energy Services Inc,Integrys Energy Group Inc,60.0,,Completed,18696674.91,24888.0,751.2325180810029,Neutral,Brown,Success,EXC,18-07-2014,15.61,11-08-2014,15.62,0.06
29-07-2014,29-07-2014,29-07-2013,2013,SM,SM Energy Co,North Dakota acreage/Baytex,Baytex Energy Corp,328.9,,Completed,325150.71404999995,2265.4,143.52905184514873,Brown,Brown,Success,SM,18-07-2014,71.4,08-08-2014,74.91,4.91
28-07-2014,28-07-2014,28-07-2013,2013,DUK,Duke Energy Corp,Generating assets,North Carolina Eastern Municipal Power Agency,1250.0,,Completed,126791343.1,22756.0,5571.776371066972,Neutral,Brown,Success,DUK,17-07-2014,46.19,07-08-2014,45.07,-2.43
23-07-2014,23-07-2014,23-07-2013,2013,PEG,Public Service Enterprise Group Inc,ERWR Whitcomb Farm project,juwi AG,,,Completed,14955609.4,9968.0,1500.3620987158909,Green,Brown,Success,PEG,11-07-2014,26.33,04-08-2014,24.15,-8.29
21-07-2014,21-07-2014,21-07-2013,2013,FANG,Diamondback Energy Inc,Interest in the Midland Basin in Texas,,538.0,,Completed,57061.9771,200.784,284.1958378157622,Brown,Brown,Success,FANG,10-07-2014,67.69,31-07-2014,64.93,-4.07
21-07-2014,21-07-2014,21-07-2013,2013,TXNM,TXNM Energy Inc,Delta Person natural gas-fired peaking facility,,37.3,,Completed,6925474.864,1387.923,4989.812016949067,Brown,Brown,Success,TXNM,10-07-2014,21.37,31-07-2014,18.94,-11.37
11-07-2014,11-07-2014,11-07-2013,2013,EXC,Exelon Corp,Annova LNG LLC,,,,Completed,18696674.91,24888.0,751.2325180810029,Brown,Brown,Success,EXC,30-06-2014,17.75,21-07-2014,15.68,-11.65
02-07-2014,02-07-2014,02-07-2013,2013,PEG,Public Service Enterprise Group Inc,13-MW direct current,juwi AG,22.0,,Completed,14955609.4,9968.0,1500.3620987158909,Neutral,Brown,Success,PEG,20-06-2014,27.15,14-07-2014,25.58,-5.77
23-06-2014,23-06-2014,23-06-2013,2013,WEC,WEC Energy Group Inc,Integrys Energy Group Inc,,8928.9,12.98,Completed,21993344.46,4519.0,4866.860912,Brown,Brown,Success,WEC,12-06-2014,31.53,03-07-2014,31.62,0.29
23-06-2014,23-06-2014,23-06-2013,2013,PSX,Phillips 66,Spectrum Corp/The,Dominus Capital LP,,,Completed,21720462.31,157730.0,137.70660185126482,Neutral,Brown,Success,PSX,12-06-2014,56.18,03-07-2014,55.3,-1.57
17-06-2014,17-06-2014,17-06-2013,2013,OII,Oceaneering International Inc,Spectrum Sales & Services LLC,,,,Completed,58631.11814,3287.019,17.837170439233848,Neutral,Green,Success,OII,06-06-2014,69.7,27-06-2014,70.86,1.68
12-06-2014,12-06-2014,12-06-2013,2013,VRN,Veren Inc,Viking oil assets/SK,Polar Star Canadian Oil & Gas Inc,312.73,,Completed,1402277.436,2791.337,502.3676596555701,Brown,Brown,Success,VRN,30-05-2014,28.23,23-06-2014,30.36,7.56
06-06-2014,06-06-2014,06-06-2013,2013,PTEN,Patterson-UTI Energy Inc,East Texas based pressure pumping operations,,,,Completed,287864.7455,2716.034,105.98716566140187,Neutral,Brown,Success,PTEN,23-05-2014,27.33,16-06-2014,28.27,3.44
05-06-2014,05-06-2014,05-06-2013,2013,PSX,Phillips 66,EPCO Inc Beaumont Storage Facility/Terminal,Chevron Corp,,,Completed,21720462.31,157730.0,137.70660185126482,Brown,Brown,Success,PSX,23-05-2014,55.66,16-06-2014,56.62,1.72
02-06-2014,02-06-2014,02-06-2013,2013,OII,Oceaneering International Inc,Airsis Inc,,,,Completed,58631.11814,3287.019,17.837170439233848,Neutral,Green,Success,OII,22-05-2014,65.47,12-06-2014,69.24,5.74
22-05-2014,22-05-2014,22-05-2013,2013,MPC,Marathon Petroleum Corp,Hess Retail Holdings LLC,Hess Corp,2644.0,,Completed,17199953.46,93897.0,183.1789456532157,Neutral,Brown,Success,MPC,09-05-2014,32.61,02-06-2014,32.2,-1.25
08-05-2014,08-05-2014,08-05-2013,2013,FCX,Freeport-McMoRan Inc,Deepwater Gulf of Mexico Interests,Apache Corp,1400.0,,Completed,5859809.537,20921.0,280.0922296735337,Neutral,Brown,Success,FCX,25-04-2014,29.73,19-05-2014,30.64,3.06
